Id_Cliente,Id_Transportador,Nota Fiscal,Qtd Volumes,Valor Nota Fiscal,Prazo Contratado,Data Expedição,Data Entrega,Ocorrência de Entrega
117,16,2468,30,231.9,38,2023-11-03,2023-11-26,Sem Ocorrência
437,16,2469,49,4029.24,2,2023-04-22,2023-04-29,Entrega com Avaria
263,14,2470,32,3888.59,11,2023-07-17,2023-08-06,Sem Ocorrência
454,13,2471,40,2053.77,31,2023-12-22,2023-12-31,Sem Ocorrência
398,6,2472,48,3440.97,14,2023-06-16,2023-07-16,Sem Ocorrência
247,14,2473,45,3020.04,38,2023-11-20,2023-12-19,Entrega com Avaria
151,9,2474,12,2014.86,24,2023-04-18,2023-05-05,Entrega com Avaria
453,11,2475,17,1202.17,10,2023-04-24,2023-05-14,Sem Ocorrência
67,9,2476,50,2671.65,8,2023-11-14,2023-11-19,Sem Ocorrência
440,10,2477,24,1333.55,14,2023-05-07,2023-05-29,Entrega com Avaria
49,9,2478,43,983.28,12,2023-03-22,2023-04-20,Entrega com Avaria
103,12,2479,16,374.63,34,2023-07-13,2023-08-08,Sem Ocorrência
9,8,2480,48,2427.02,27,2023-07-21,2023-07-23,Sem Ocorrência
172,2,2481,28,3497.45,15,2023-02-17,2023-03-19,Entrega com Avaria
35,7,2482,2,3124.19,38,2023-01-01,2023-01-07,Sem Ocorrência
73,1,2483,2,4324.18,18,2023-02-12,2023-02-27,Entrega com Avaria
314,4,2484,6,4219.28,39,2023-06-23,2023-07-05,Sem Ocorrência
94,14,2485,8,3836.76,13,2023-01-04,2023-01-09,Sem Ocorrência
497,9,2486,40,3143.52,37,2023-07-25,2023-07-26,Sem Ocorrência
60,1,2487,21,806.27,26,2023-12-10,2023-12-21,Entrega com Avaria
195,10,2488,51,2835.42,36,2023-12-28,2023-12-30,Entrega com Avaria
110,6,2489,36,3413.77,1,2023-07-30,2023-08-16,Entrega com Avaria
334,4,2490,38,4302.73,6,2023-09-12,2023-09-27,Entrega com Avaria
189,7,2491,36,675.36,33,2023-03-27,2023-04-05,Entrega com Avaria
493,7,2492,47,4748.05,27,2023-12-22,2023-12-31,Sem Ocorrência
101,2,2493,31,953.49,38,2023-09-29,2023-10-20,Sem Ocorrência
182,9,2494,5,1512.98,8,2023-08-17,2023-08-19,Sem Ocorrência
488,6,2495,46,1320.58,24,2023-02-09,2023-02-27,Sem Ocorrência
222,14,2496,38,2824.37,36,2023-09-10,2023-09-13,Sem Ocorrência
343,1,2497,19,3694.42,35,2023-08-17,2023-09-05,Entrega com Avaria
146,15,2498,44,1113.83,3,2023-03-28,2023-04-13,Sem Ocorrência
290,3,2499,2,2335.77,40,2023-09-07,2023-09-22,Entrega com Avaria
281,3,2500,23,1065.33,16,2023-02-27,2023-02-28,Sem Ocorrência
